id,board,company_name,sector,merchant_banker,city,size_cr,open_date,close_date,listing_date,period,year,month,ipo_url
4679,Main Board,Dhoot Transmission Limited,Electric Equipments,Axis Capital Limited Axis Capital Limited and Jefferies India Private Limited and Kotak Mahindra Capital Company Limited and Nomura Financial Advisory And Securities (India) Private Limited and SBI Capital Markets Limited and 360 ONE WAM Limited +,Aurangabad,3066.89,2026-08-10,1970-01-01,,2026-08,2026,8,https://www.ipoplatform.com/ipo/dhoot-transmission-ipo/4679
4472,Main Board,Ardee Industries Limited,Recycling,Pantomath Capital Advisors Private Limited,New Delhi,425.87,2026-08-05,1970-01-01,,2026-08,2026,8,https://www.ipoplatform.com/ipo/ardee-industries-ipo/4472
4414,Main Board,Behari Lal Engineering Limited,Steel - Iron,Systematix Corporate Services Limited Systematix Corporate Services Limited and Emkay Global Financial Services Limited +,Gobindgarh,301.62,2026-08-12,,,2026-08,2026,8,https://www.ipoplatform.com/ipo/behari-lal-engineering-ipo/4414
4281,Main Board,Leap India Limited,Logistics,Avendus Capital Private Limited Avendus Capital Private Limited and IIFL Securities Limited and Jm Financial Limited and Ubs Securities India Private Limited +,Mumbai,2480.0,2026-08-07,1970-01-01,,2026-08,2026,8,https://www.ipoplatform.com/ipo/leap-india-ipo/4281
4278,Main Board,Molbio Diagnostics Limited,Healthcare,IIFL Securities Limited IIFL Securities Limited and Jefferies India Private Limited and Kotak Mahindra Capital Company Limited and Motilal Oswal Investment Advisors Limited +,Goa,939.7,2026-08-10,1970-01-01,,2026-08,2026,8,https://www.ipoplatform.com/ipo/molbio-diagnostics-ipo/4278
4266,Main Board,Technocraft Ventures Limited,Engineering - EPC,Khambatta Securities Limited,New Delhi,251.88,2026-08-07,1970-01-01,,2026-08,2026,8,https://www.ipoplatform.com/ipo/technocraft-ventures-ipo/4266
4239,Main Board,Milky Mist Dairy Food Limited,FMCG,Axis Capital Limited Axis Capital Limited and IIFL Securities Limited and Jm Financial Limited +,Perundurai,2035.0,2026-08-11,1970-01-01,,2026-08,2026,8,https://www.ipoplatform.com/ipo/milky-mist-dairy-food-ipo/4239
4146,Main Board,Shiprocket Limited,Logistics,Axis Capital Limited Axis Capital Limited and Bofa Securities India Limited and Jm Financial Limited and Kotak Mahindra Capital Company Limited +,New Delhi,1617.48,2026-08-12,,,2026-08,2026,8,https://www.ipoplatform.com/ipo/shiprocket-ipo/4146
4693,SME,Q&T Foods Limited,FMCG,Corporate Makers Capital Limited,Ghaziabad,26.25,2026-08-12,,,2026-08,2026,8,https://www.ipoplatform.com/ipo/qandt-foods-ipo/4693
4671,SME,Pramodini Medicare Limited,Laboratories,Smart Horizon Capital Advisors Private Limited,Vijayawada,69.04,2026-08-12,,,2026-08,2026,8,https://www.ipoplatform.com/ipo/pramodini-medicare-ipo/4671
4592,SME,Sham Foam Limited,Home Appliances,Navigant Corporate Advisors Limited Navigant Corporate Advisors Limited and Corporate Makers Capital Limited +,Ambala,40.48,2026-08-11,1970-01-01,,2026-08,2026,8,https://www.ipoplatform.com/ipo/sham-foam-ipo/4592
4561,SME,Aegeus Technologies Limited,Solar,Turnaround Corporate Advisors Private Limited,Bengaluru,23.71,2026-08-04,1970-01-01,,2026-08,2026,8,https://www.ipoplatform.com/ipo/aegeus-technologies-ipo/4561
4462,SME,Anawil Wire and Engineering Limited,Power and Energy - Wind,Hem Securities Limited,Valsad,177.81,2026-08-03,1970-01-01,,2026-08,2026,8,https://www.ipoplatform.com/ipo/anawil-wire-engineering-ipo/4462
4410,SME,Optimystix Entertainment India Limited,Advertising and Media,Nexgen Financial Solutions Private Limited Nexgen Financial Solutions Private Limited and LSI Financial Services Private Limited +,Mumbai,108.5,2026-08-07,1970-01-01,,2026-08,2026,8,https://www.ipoplatform.com/ipo/optimystix-entertainment-india-ipo/4410
4095,SME,LAPL Automotive Limited,Automobile,GYR Capital Advisors Private Limited,Aurangabad,32.4,2026-08-06,1970-01-01,,2026-08,2026,8,https://www.ipoplatform.com/ipo/lapl-automotive-ipo/4095
4736,Main Board,Cube Highways Trust Invit,Real Estate - REIT,Hdfc Bank Limited Hdfc Bank Limited and Hsbc Securities & Capital Markets Private limited and Jm Financial Limited and Kotak Mahindra Capital Company Limited +,New Delhi,5000.0,2026-07-22,1970-01-01,,2026-07,2026,7,https://www.ipoplatform.com/ipo/cube-highways-trust-ipo/4736
4624,Main Board,Manipal Health Enterprises Limited,Healthcare - Hospitals and Clinic,Axis Capital Limited Axis Capital Limited and Goldman Sachs (India) Securities Private Limited and J.P. Morgan India Private Limited and Jefferies India Private Limited and Kotak Mahindra Capital Company Limited and Ubs Securities India Private Limited +,Bengaluru,9275.22,2026-07-29,1970-01-01,,2026-07,2026,7,https://www.ipoplatform.com/ipo/manipal-health-enterprises-ipo/4624
4618,Main Board,Sbi Funds Management Limited,Financial Services - Wealth Management,Axis Capital Limited Axis Capital Limited and Bofa Securities India Limited and Hsbc Securities & Capital Markets Private limited and ICICI Securities Limited and Jefferies India Private Limited and Jm Financial Limited and Kotak Mahindra Capital Company Limited and Motilal Oswal Investment Advisors Limited and SBI Capital Markets Limited +,Mumbai,11692.91,2026-07-14,1970-01-01,,2026-07,2026,7,https://www.ipoplatform.com/ipo/sbi-funds-management-ipo/4618
4518,Main Board,MV Electrosystems Limited,Electric Equipments,Sundae Capital Advisors,New Delhi,290.0,2026-07-30,1970-01-01,,2026-07,2026,7,https://www.ipoplatform.com/ipo/mv-electrosystems-ipo/4518
4489,Main Board,Xtranet Technologies Limited,Engineering - Tech Solutions,Share India Capital Services Private Limited,Bhopal,166.8,2026-07-23,1970-01-01,,2026-07,2026,7,https://www.ipoplatform.com/ipo/xtranet-technologies-ipo/4489
4477,Main Board,Indo Mim Limited,Engineering,Axis Capital Limited Axis Capital Limited and Hdfc Bank Limited and ICICI Securities Limited and Kotak Mahindra Capital Company Limited and SBI Capital Markets Limited +,Bengaluru,3811.21,2026-07-23,1970-01-01,,2026-07,2026,7,https://www.ipoplatform.com/ipo/indo-mim-ipo/4477
4434,Main Board,Laser Power & Infra Limited,Cables and Wires,ICICI Securities Limited ICICI Securities Limited and IIFL Securities Limited +,Kolkata,742.0,2026-07-09,1970-01-01,,2026-07,2026,7,https://www.ipoplatform.com/ipo/laser-power-infra-ipo/4434
4417,Main Board,Kusumgar Limited,Textiles - Fabrics,Axis Capital Limited Axis Capital Limited and IIFL Securities Limited and Motilal Oswal Investment Advisors Limited +,Mumbai,650.0,2026-07-08,1970-01-01,,2026-07,2026,7,https://www.ipoplatform.com/ipo/kusumgar-ipo/4417
4386,Main Board,Alpine Texworld Limited,Textiles,D&A Financial Services Private Limited,Ahmedabad,126.25,2026-07-14,1970-01-01,,2026-07,2026,7,https://www.ipoplatform.com/ipo/alpine-texworld-ipo/4386
4291,Main Board,Knack Packaging Limited,Packaging & Disposables,Pantomath Capital Advisors Private Limited Pantomath Capital Advisors Private Limited and Systematix Corporate Services Limited and Idbi Capital Market Services Limited +,Ahmedabad,439.5,2026-07-01,1970-01-01,,2026-07,2026,7,https://www.ipoplatform.com/ipo/knack-packaging-ipo/4291
4271,Main Board,Lohia Corp Limited,Engineering - Heavy Machinery,Equirus Capital Private Limited Equirus Capital Private Limited and Motilal Oswal Investment Advisors Limited +,Kanpur,1101.28,2026-07-23,1970-01-01,,2026-07,2026,7,https://www.ipoplatform.com/ipo/lohia-corp-ipo/4271
4205,Main Board,Juniper Green Energy Limited,Power and Energy,Hsbc Securities & Capital Markets Private limited Hsbc Securities & Capital Markets Private limited and ICICI Securities Limited and Jm Financial Limited and Kotak Mahindra Capital Company Limited +,New Delhi,1800.0,2026-07-30,1970-01-01,,2026-07,2026,7,https://www.ipoplatform.com/ipo/juniper-green-energy-ipo/4205
3938,Main Board,Caliber Mining and Logistics Limited,Minerals,Dam Capital Advisors Limited (Formerly Idfc Securities Limited),Nagpur,450.0,2026-07-17,1970-01-01,,2026-07,2026,7,https://www.ipoplatform.com/ipo/caliber-mining-and-logistics-ipo/3938
4689,SME,Millworks Technologies Limited,Engineering,GYR Capital Advisors Private Limited,Bengaluru,160.34,2026-07-14,1970-01-01,,2026-07,2026,7,https://www.ipoplatform.com/ipo/millworks-technologies-ipo/4689
4657,SME,G V Electricals Limited,Power and Energy,Seren Capital Private Limited,Mumbai,42.25,2026-07-31,1970-01-01,,2026-07,2026,7,https://www.ipoplatform.com/ipo/gv-electricals-ipo/4657
4656,SME,Metalic Technoforge Limited,Metal,Smart Horizon Capital Advisors Private Limited,Rajkot,49.96,2026-07-21,1970-01-01,,2026-07,2026,7,https://www.ipoplatform.com/ipo/metalic-technoforge-ipo/4656
4622,SME,Poojaa Precision Engg. Limited,Aluminium,Hem Securities Limited,Pune,159.83,2026-07-28,1970-01-01,,2026-07,2026,7,https://www.ipoplatform.com/ipo/poojaa-precision-engg-ipo/4622
4617,SME,Gulf Lloyds (India) Limited,Oil and Gas,Interactive Financial Services Limited,Ahmedabad,18.19,2026-07-20,1970-01-01,,2026-07,2026,7,https://www.ipoplatform.com/ipo/gulf-lloyds-india-ipo/4617
4610,SME,Devson Catalyst Limited,Chemical,JJ IPO Advisors Private Limited,Ahmedabad,42.34,2026-07-09,1970-01-01,,2026-07,2026,7,https://www.ipoplatform.com/ipo/devson-catalyst-ipo/4610
4591,SME,Fusion Klassroom Edutech Limited,Education - Edtech,Narnolia Financial Services Limited,Mumbai,39.04,2026-07-31,1970-01-01,,2026-07,2026,7,https://www.ipoplatform.com/ipo/fusion-klassroom-edutech-ipo/4591
4588,SME,Happy Steels Limited,Engineering,Share India Capital Services Private Limited,Ludhiana,25.0,2026-07-09,1970-01-01,,2026-07,2026,7,https://www.ipoplatform.com/ipo/happy-steels-ipo/4588
4559,SME,Dhaval Packaging Limited,Packaging & Disposables,Rarever Financial Advisors Private Limited,Ahmedabad,36.36,2026-07-30,1970-01-01,,2026-07,2026,7,https://www.ipoplatform.com/ipo/dhaval-packaging-ipo/4559
4558,SME,Sotefin Bharat Limited,Corporate Solutions,Choice Capital Advisors Private Limited,Kolkata,89.76,2026-07-16,1970-01-01,,2026-07,2026,7,https://www.ipoplatform.com/ipo/sotefin-bharat-ipo/4558
4550,SME,Silverstorm Parks and Resorts Limited,Travel and Tourism,Vivro Financial Services Private Limited,Thrissur,82.43,2026-07-24,1970-01-01,,2026-07,2026,7,https://www.ipoplatform.com/ipo/silverstorm-parks-and-resorts-ipo/4550
4418,SME,IC Electricals Company Limited,Railway,Nexgen Financial Solutions Private Limited,New Delhi,47.91,2026-07-03,1970-01-01,,2026-07,2026,7,https://www.ipoplatform.com/ipo/ic-electricals-company-ipo/4418
4401,SME,Shree Balaji (Mala) Textiles Limited,Textiles - Fabrics,GYR Capital Advisors Private Limited,Kolkata,18.9,2026-07-22,1970-01-01,,2026-07,2026,7,https://www.ipoplatform.com/ipo/shree-balaji-mala-textiles-ipo/4401
4392,SME,H. R. Hygiene Products Limited,Healthcare - Personal Care,Marwadi Chandarana Intermediaries Brokers Private Limited,Rajkot,53.95,2026-07-29,1970-01-01,,2026-07,2026,7,https://www.ipoplatform.com/ipo/hr-hygiene-products-ipo/4392
4361,SME,Propshop Events and Exhibitions Limited,Corporate Solutions,Unistone Capital Private Limited,Mumbai,28.57,2026-07-27,1970-01-01,,2026-07,2026,7,https://www.ipoplatform.com/ipo/propshop-events-and-exhibitions-ipo/4361
4356,SME,Oneindig Technologies Limited,Solar,Share India Capital Services Private Limited,Faridabad,27.65,2026-07-30,1970-01-01,,2026-07,2026,7,https://www.ipoplatform.com/ipo/oneindig-technologies-ipo/4356
4065,SME,Advance Technoforge Limited,Electric Equipments - OEM,Sun Capital Advisory Services (P) Limited,Rajkot,24.03,2026-07-27,1970-01-01,,2026-07,2026,7,https://www.ipoplatform.com/ipo/advance-technoforge-ipo/4065
4536,Main Board,Turtlemint Fintech Solutions Limited,Banking and Finance - FinTech,ICICI Securities Limited ICICI Securities Limited and Jefferies India Private Limited and Jm Financial Limited and Motilal Oswal Investment Advisors Limited +,Mumbai,882.67,2026-06-19,1970-01-01,,2026-06,2026,6,https://www.ipoplatform.com/ipo/turtlemint-fintech-solutions-ipo/4536
4485,Main Board,Aastha Spintex Limited,Textiles - Fabrics,BOI Merchant Bankers Limited BOI Merchant Bankers Limited and Pnb Investment Services Limited +,Ahmedabad,170.0,2026-06-29,1970-01-01,,2026-06,2026,6,https://www.ipoplatform.com/ipo/aastha-spintex-ipo/4485
4469,Main Board,Hexagon Nutrition Limited,FMCG,Cumulative Capital Private Limited Cumulative Capital Private Limited and Catalyst Capital Partners Private Limited +,Mumbai,138.87,2026-06-05,1970-01-01,,2026-06,2026,6,https://www.ipoplatform.com/ipo/hexagon-nutrition-ipo/4469
4466,Main Board,Advit Jewels Limited,Jewellery,Holani Consultants Private Limited,Jaipur,165.16,2026-06-23,1970-01-01,,2026-06,2026,6,https://www.ipoplatform.com/ipo/advit-jewels-ipo/4466
4412,Main Board,Csm Technologies Limited,Engineering - Tech Solutions,Keynote Financial Services Limited,Bhubaneswar,145.78,2026-06-24,1970-01-01,,2026-06,2026,6,https://www.ipoplatform.com/ipo/csm-technologies-ipo/4412
4283,Main Board,CMR Green Technologies Limited,Aluminium,Equirus Capital Private Limited Equirus Capital Private Limited and ICICI Securities Limited and Motilal Oswal Investment Advisors Limited +,Faridabad,630.88,2026-06-03,1970-01-01,,2026-06,2026,6,https://www.ipoplatform.com/ipo/cmr-green-technologies-ipo/4283
4171,Main Board,Waterways Leisure Tourism Limited,Travel and Tourism,Intensive Fiscal Services Private Limited Intensive Fiscal Services Private Limited and Centrum Capital Limited and Motilal Oswal Investment Advisors Limited +,Mumbai,585.0,2026-06-23,1970-01-01,,2026-06,2026,6,https://www.ipoplatform.com/ipo/cordelia-cruises-ipo/4171
4628,SME,Merritronix Limited,Engineering,GYR Capital Advisors Private Limited,Hyderabad,70.03,2026-06-01,1970-01-01,,2026-06,2026,6,https://www.ipoplatform.com/ipo/merritronix-ipo/4628
4603,SME,Horizon Reclaim (India) Limited,Rubber,GYR Capital Advisors Private Limited,Saharanpur,54.27,2026-06-12,1970-01-01,,2026-06,2026,6,https://www.ipoplatform.com/ipo/horizon-reclaim-india-ipo/4603
4595,SME,Susan Electricals India Limited,Electric Equipments,Seren Capital Private Limited,New Delhi,70.38,2026-06-11,1970-01-01,,2026-06,2026,6,https://www.ipoplatform.com/ipo/susan-electricals-india-ipo/4595
4576,SME,Shreedhar Spinners Limited,Textiles,Marwadi Chandarana Intermediaries Brokers Private Limited,Mumbai,30.68,2026-06-23,1970-01-01,,2026-06,2026,6,https://www.ipoplatform.com/ipo/shreedhar-spinners-limited/4576
4573,SME,UHM Vacation Limited,Travel and Tourism,Sobhagya Capital Options Limited,Mumbai,36.02,2026-06-04,1970-01-01,,2026-06,2026,6,https://www.ipoplatform.com/ipo/uhm-vacation-ipo/4573
4560,SME,Kratikal Tech Limited,Artificial Intelligence (AI),Beeline Capital Advisors Private Limited,Noida,39.69,2026-06-30,,,2026-06,2026,6,https://www.ipoplatform.com/ipo/kratikal-tech-ipo/4560
4545,SME,Vinit Mobile Limited,Retail,Comfort Securities Limited,Surat,34.13,2026-06-30,1970-01-01,,2026-06,2026,6,https://www.ipoplatform.com/ipo/vinit-mobile-ipo/4545
4520,SME,Vahh Chemicals Limited,Textiles,Marwadi Chandarana Intermediaries Brokers Private Limited,Surat,13.45,2026-06-04,1970-01-01,,2026-06,2026,6,https://www.ipoplatform.com/ipo/vahh-chemicals-ipo/4520
4519,SME,GenxAI Analytics Limited,Information Technology,Choice Capital Advisors Private Limited,Jaipur,54.84,2026-06-05,1970-01-01,,2026-06,2026,6,https://www.ipoplatform.com/ipo/genxai-analytics-ipo/4519
4433,SME,Seemax Resources Limited,Infrastructure,Wealth Mine Networks Private Limited,Vadodara,19.74,2026-06-30,1970-01-01,,2026-06,2026,6,https://www.ipoplatform.com/ipo/seema-resources-ipo/4433
4384,SME,Atharva Poly-Plast Limited,Plastic and Polymer,Horizon Management Private Limited,Pune,27.0,2026-06-30,1970-01-01,,2026-06,2026,6,https://www.ipoplatform.com/ipo/atharva-ployplast-ipo/4384
4366,SME,Sampark India Logistics Limited,Logistics,Finshore Management Services Limited,New Delhi,27.22,2026-06-30,1970-01-01,,2026-06,2026,6,https://www.ipoplatform.com/ipo/sampark-india-logistics-ipo/4366
4347,SME,Utkal Speciality Industries India Limited,Packaging & Disposables,Affinity Global Capital Market Private Limited,Orissa,34.54,2026-06-10,1970-01-01,,2026-06,2026,6,https://www.ipoplatform.com/ipo/utkal-specialty-industries-india-ipo/4347
4306,SME,Anubhav Plast Limited,Steel - Tubes and Pipes,Capitalsquare Advisors Private Limited,Kanpur,24.0,2026-06-19,1970-01-01,,2026-06,2026,6,https://www.ipoplatform.com/ipo/anubahv-palst-ipo/4306
4286,SME,Clay Craft India Limited,Ceramic and Stone,Hem Securities Limited,Jaipur,110.11,2026-06-17,1970-01-01,,2026-06,2026,6,https://www.ipoplatform.com/ipo/clay-craft-india-ipo/4286
4270,SME,Diksha Polymers Limited,Plastic and Polymer,Aryaman Financial Services Limited,Gwalior,17.9,2026-06-17,1970-01-01,,2026-06,2026,6,https://www.ipoplatform.com/ipo/diksha-polymers-ipo/4270
4237,SME,Riyaasat Lifestyle Limited,Textiles - Fabrics,Mark Corporate Advisors Private Limited,Ahmedabad,30.77,2026-06-18,1970-01-01,,2026-06,2026,6,https://www.ipoplatform.com/ipo/riyaasat-lifestyle-ipo/4237
4165,SME,Adon Agro Commodities Limited,Agro,Galactico Corporate Service Limited,Mumbai,44.03,2026-06-29,1970-01-01,,2026-06,2026,6,https://www.ipoplatform.com/ipo/adon-agro-commodities-ipo/4165
4104,SME,Teja Engineering Industries Limited,Oil and Gas,Interactive Financial Services Limited,Bharuch,37.36,2026-06-30,1970-01-01,,2026-06,2026,6,https://www.ipoplatform.com/ipo/teja-engineering-industries-ipo/4104
3980,SME,Leapfrog Engineering Services Limited,Engineering - EPC,Finshore Management Services Limited,Bengaluru,88.51,2026-06-17,1970-01-01,,2026-06,2026,6,https://www.ipoplatform.com/ipo/leapfrog-engineering-services-ipo/3980
3920,SME,Crazy Snacks Limited,FMCG - Snacks and Beverages,Inventure Merchant Banker Services Private Limited,Gorakhpur,31.47,2026-06-25,1970-01-01,,2026-06,2026,6,https://www.ipoplatform.com/ipo/crazy-snacks-ipo/3920
3906,SME,Avience Biomedicals Lmited,Healthcare,Fintellectual Corporate Advisors Private Limited,New Delhi,30.24,2026-06-18,1970-01-01,,2026-06,2026,6,https://www.ipoplatform.com/ipo/avience-biomedicals-ipo/3906
3727,SME,Liotech Industries Limited,Furniture,Wealth Mine Networks Private Limited,Rajkot,36.02,2026-06-17,1970-01-01,,2026-06,2026,6,https://www.ipoplatform.com/ipo/liotech-industries-ipo/3727
3698,SME,Jivial Industries Limited,Steel,Corporate Makers Capital Limited,Rajkot,31.99,2026-06-23,1970-01-01,,2026-06,2026,6,https://www.ipoplatform.com/ipo/jivial-industries-ipo/3698
4672,Main Board,Bagmane Prime Office REIT,Real Estate - REIT,Axis Capital Limited Axis Capital Limited and Hdfc Bank Limited and IIFL Securities Limited and Jm Financial Limited and Kotak Mahindra Capital Company Limited and SBI Capital Markets Limited and 360 ONE WAM Limited +,Bengaluru,4000.0,2026-05-05,1970-01-01,,2026-05,2026,5,https://www.ipoplatform.com/ipo/bagmane-reit-ipo/4672
4682,SME,M R Maniveni Foods Limited,FMCG,Capitalsquare Advisors Private Limited,Chennai,27.04,2026-05-22,1970-01-01,,2026-05,2026,5,https://www.ipoplatform.com/ipo/mr-maniveni-foods-ipo/4682
4677,SME,RFBL Flexi Pack Limited,Packaging & Disposables,Grow House Wealth Management Private Limited,Himmatnagar,35.33,2026-05-12,1970-01-01,,2026-05,2026,5,https://www.ipoplatform.com/ipo/rfbl-flexi-pack-ipo/4677
4600,SME,Teamtech Formwork Solutions Limited,Real Estate - Infrastructure,Getfive Advisors Private Limited,Hyderabad,50.15,2026-05-19,1970-01-01,,2026-05,2026,5,https://www.ipoplatform.com/ipo/teamtech-formwork-solutions-ipo/4600
4551,SME,Recode Studios Limited,Cosmetic,Seren Capital Private Limited,Ludhiana,44.59,2026-05-05,1970-01-01,,2026-05,2026,5,https://www.ipoplatform.com/ipo/recode-studios-ipo/4551
4546,SME,Yaashvi Jewellers Limited,Jewellery,Smart Horizon Capital Advisors Private Limited,Jaipur,43.88,2026-05-25,1970-01-01,,2026-05,2026,5,https://www.ipoplatform.com/ipo/yaashvi-jewellers-ipo/4546
4543,SME,Aureate Tradde Limited,Electric Equipments,Corporate Capital Ventures Private Limited,Mumbai,27.29,2026-05-29,1970-01-01,,2026-05,2026,5,https://www.ipoplatform.com/ipo/aureate-tradde-ipo/4543
4460,SME,Autofurnish Limited,Automobile,Fast Track Finsec Private Limited,New Delhi,14.6,2026-05-21,1970-01-01,,2026-05,2026,5,https://www.ipoplatform.com/ipo/autofurnish-ipo/4460
4446,SME,Harikanta Overseas Limited,Textiles - Fabrics,Interactive Financial Services Limited,Surat,24.3,2026-05-20,1970-01-01,,2026-05,2026,5,https://www.ipoplatform.com/ipo/harikanta-overseas-ipo/4446
4430,SME,Goldline Pharmaceutical Limited,Pharmaceutical,Cumulative Capital Private Limited,Nagpur,11.61,2026-05-12,1970-01-01,,2026-05,2026,5,https://www.ipoplatform.com/ipo/goldline-pharmaceutical-ipo/4430
4423,SME,Rajnandini Fashion India Limited,Textiles,Seren Capital Private Limited,Jaipur,18.21,2026-05-26,1970-01-01,,2026-05,2026,5,https://www.ipoplatform.com/ipo/rajnandini-fashion-ipo/4423
4408,SME,Q-Line Biotech Limited,Healthcare,Hem Securities Limited Hem Securities Limited and Share India Capital Services Private Limited +,Lucknow,214.48,2026-05-21,1970-01-01,,2026-05,2026,5,https://www.ipoplatform.com/ipo/qline-biotechipo/4408
4405,SME,NFP Sampoorna Foods Limited,FMCG,3Dimesnion Capital Services Limited,New Delhi,24.53,2026-05-18,1970-01-01,,2026-05,2026,5,https://www.ipoplatform.com/ipo/nfp-sampoorna-foods-ipo/4405
4303,SME,SMR Jewels Limited,Jewellery,Wealth Mine Networks Private Limited,Ahmedabad,63.74,2026-05-26,1970-01-01,,2026-05,2026,5,https://www.ipoplatform.com/ipo/smr-jewels-ipo/4303
4263,SME,Bio Medica Laboratories Limited,Pharmaceutical,Narnolia Financial Services Limited,Indore,52.43,2026-05-21,1970-01-01,,2026-05,2026,5,https://www.ipoplatform.com/ipo/bio-medica-laboratories-ipo/4263
4248,SME,Value 360 Communications Limited,Advertising and Media,Horizon Management Private Limited,New Delhi,41.69,2026-05-04,1970-01-01,,2026-05,2026,5,https://www.ipoplatform.com/ipo/value-360-communications-ipo/4248
4191,SME,Simca Advertising Limited,Advertising and Media,Socradamus Capital Private Limited,Mumbai,58.04,2026-05-08,1970-01-01,,2026-05,2026,5,https://www.ipoplatform.com/ipo/simca-advertising-ipo/4191
4175,SME,Vegorama Punjabi Angithi Limited,Hotels and Resorts - Restaurants,Corporate Makers Capital Limited,New Delhi,38.38,2026-05-20,1970-01-01,,2026-05,2026,5,https://www.ipoplatform.com/ipo/vegorama-punjabi-angithi-ipo/4175
4668,Main Board,Citius Transnet Investment Trust,Infrastructure,Axis Capital Limited,Mumbai,1340.0,2026-04-17,1970-01-01,,2026-04,2026,4,https://www.ipoplatform.com/ipo/citius-transnet-investment-trust-ipo/4668
4634,Main Board,Property Share Investment Trust - PropShare Celestia,Real Estate - REIT,Ambit Private Limited,Bengaluru,244.65,2026-04-10,1970-01-01,,2026-04,2026,4,https://www.ipoplatform.com/ipo/propshare-celestia-ipo/4634
4476,Main Board,Om Power Transmission Limited,Engineering - EPC,Beeline Capital Advisors Private Limited,Ahmedabad,150.06,2026-04-09,1970-01-01,,2026-04,2026,4,https://www.ipoplatform.com/ipo/om-power-transmission-ipo/4476
4277,Main Board,Onemi Technology (Kissht) Solutions Limited,Banking and Finance - FinTech,Centrum Capital Limited Centrum Capital Limited and Hsbc Securities & Capital Markets Private limited and Jm Financial Limited and Nuvama Wealth Management Limited and SBI Capital Markets Limited +,Mumbai,925.92,2026-04-30,1970-01-01,,2026-04,2026,4,https://www.ipoplatform.com/ipo/onemi-technology-solutions-ipo/4277
4415,SME,Adisoft Technologies Limited,Engineering,Hem Securities Limited,Pune,74.1,2026-04-23,1970-01-01,,2026-04,2026,4,https://www.ipoplatform.com/ipo/adisoft-technologies-ipo/4415
4371,SME,Amba Auto Sales and Services Limited,Retail,Capitalsquare Advisors Private Limited,Bengaluru,65.12,2026-04-27,1970-01-01,,2026-04,2026,4,https://www.ipoplatform.com/ipo/amba-auto-sales-and-services-ipo/4371
4235,SME,Mehul Telecom Limited,Telecom,Cumulative Capital Private Limited,Rajkot,27.73,2026-04-17,1970-01-01,,2026-04,2026,4,https://www.ipoplatform.com/ipo/mehul-telecom-ipo/4235
3774,SME,Safety Controls & Devices Limited,Engineering - EPC,Sobhagya Capital Options Limited,Lucknow,48.0,2026-04-06,1970-01-01,,2026-04,2026,4,https://www.ipoplatform.com/ipo/safety-controls-and-devices-ipo/3774
4598,Main Board,Raajmarg Infra Investment Trust InvIT,Real Estate,Axis Capital Limited Axis Capital Limited and ICICI Securities Limited and Motilal Oswal Investment Advisors Limited and SBI Capital Markets Limited +,New Delhi,6000.0,2026-03-11,1970-01-01,,2026-03,2026,3,https://www.ipoplatform.com/ipo/raajmarg-infra-investment-trust-invit-ipo/4598
4505,Main Board,Sedemac Mechatronics Limited,Electric Equipments,Avendus Capital Private Limited Avendus Capital Private Limited and Axis Capital Limited and ICICI Securities Limited +,Pune,1087.45,2026-03-04,1970-01-01,,2026-03,2026,3,https://www.ipoplatform.com/ipo/sedemac-mechatronics-ipo/4505
4487,Main Board,Sai Parenteral's Limited,Pharmaceutical,Arihant Capital Markets Limited,Telengana,408.79,2026-03-24,1970-01-01,,2026-03,2026,3,https://www.ipoplatform.com/ipo/sai-parenteral-ipo/4487
4268,Main Board,Powerica Limited,Power and Energy,Edelweiss Financial Services Limited Edelweiss Financial Services Limited and ICICI Securities Limited and IIFL Securities Limited +,Mumbai,1100.0,2026-03-24,1970-01-01,,2026-03,2026,3,https://www.ipoplatform.com/ipo/powerica-ipo/4268
4182,Main Board,Amir Chand Jagdish Kumar (Exports) Limited,Agro,Keynote Financial Services Limited Keynote Financial Services Limited and Emkay Global Financial Services Limited +,New Delhi,440.0,2026-03-24,1970-01-01,,2026-03,2026,3,https://www.ipoplatform.com/ipo/amir-chand-jagdish-kumar-ipo/4182
4151,Main Board,Central Mine Planning & Design Institute Limited,Minerals,Idbi Capital Market Services Limited Idbi Capital Market Services Limited and SBI Capital Markets Limited +,Ranchi,1842.12,2026-03-20,1970-01-01,,2026-03,2026,3,https://www.ipoplatform.com/ipo/central-mine-planning-design-institute-ipo/4151
3930,Main Board,Rajputana Stainless Limited,Steel,Nirbhay Capital Services Private Limited,Ahmedabad,254.98,2026-03-09,1970-01-01,,2026-03,2026,3,https://www.ipoplatform.com/ipo/rajputana-stainless-ipo/3930
3900,Main Board,GSP Crop Science Limited,Chemical,Equirus Capital Private Limited Equirus Capital Private Limited and Motilal Oswal Investment Advisors Limited +,Ahmedabad,400.0,2026-03-16,1970-01-01,,2026-03,2026,3,https://www.ipoplatform.com/ipo/gsp-crop-science-ipo/3900
3886,Main Board,Innovision Limited,Human Resources and Manpower,Emkay Global Financial Services Limited,New Delhi,322.84,2026-03-10,1970-01-01,,2026-03,2026,3,https://www.ipoplatform.com/ipo/innovision-ipo/3886
4454,SME,Novus Loyalty Limited,Information Technology  - Data Solutions,Smart Horizon Capital Advisors Private Limited,New Delhi,60.15,2026-03-17,1970-01-01,,2026-03,2026,3,https://www.ipoplatform.com/ipo/novus-loyalty-ipo/4454
